NBN Atlas record ID,Scientific name,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Start date year,Locality,OSGR,Latitude,Longitude,Coordinate uncertainty_m,Identification verification status,Vitality
f138cd61-1742-44aa-8964-4bbd0d7f3c4b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Parkgate / Foxwood,NY0253887048,55.16807681,-3.530206331,1,Accepted,
f12346bc-ac23-4a27-8a2e-ebf02eba83b4,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX9273,55.03969359,-3.690246398,1000,Accepted,
f1089e26-315c-45b5-b2e4-89a172daa74b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Dalhefour Wood,NO338956,57.04688753,-3.091255465,100,Accepted,
f0eb5d72-6ae2-4864-b58e-581df5a8fe44,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Lin of Tummel Pond,NN906600,56.71897269,-3.787723287,100,Accepted,
17a3784c-a70d-439e-bcd3-be4a500fc114,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,A947 Parkside,NJ810285,57.34681839,-2.315742179,100,Accepted,
f0d77a28-9275-43c9-b3ac-6f137f8c439d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU03,55.60858,-1.92219,10000,Unconfirmed,
eedbddf2-6883-43e4-a3fd-4dcb6ddd7757,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Inverurie, United Kingdom",NJ783221,57.28920241,-2.360047335,100,Accepted,
1730c375-189e-440b-a90a-e7cf8285a23c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"DD8 5JJ, United Kingdom",NO379557,56.68903356,-3.013936439,100,Accepted,
ee962a4d-1ce6-474a-ac55-ace8aa8ebdc5,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
172385eb-272a-4e70-a1b3-c4123df6e899,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Fyvie,NJ7666038932,57.44011,-2.39045,1,Unconfirmed,
ee67f38b-c034-4bcf-b5d6-ee7ec89c6522,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Five Mile Wood,NO0841834494,56.49371794,-3.487645135,1,Accepted,
ee5557f0-d8a8-4b7d-bdc3-699cb64d0735,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Donneybrewer road,C509218,55.04144,-7.20378,100,Accepted,
edcac650-14be-489c-87d3-15dea4e0842c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU21,55.42827,-1.60653,10000,Unconfirmed,
ed20fc0b-d06f-435c-9130-342c51d3b6ba,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU21,55.42827,-1.60653,10000,Unconfirmed,
ecfdc55e-dc32-4a70-b1b4-93f27f420214,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Mains of Thornton, Laurencekirk, United Kingdom",NO682717,56.83582583,-2.521235703,100,Accepted,
ecf38100-cbc3-4dc1-b8bb-f59c2d592a16,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Craigieburn,NT1241006089,55.34099206,-3.381184389,1,Accepted,
ecd23c58-922f-4fb0-b65b-2f6c46b465d8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Abercairney,NN9059123551,56.39163658,-3.772498713,1,Accepted,
15cdacf6-4974-4bc4-a59d-c94426016640,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ09,55.24916,-1.92289,10000,Unconfirmed,
ebe0d41c-7247-4521-952b-b9df769a9a84,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Banff AB45 1BE, United Kingdom",NJ68686350,57.66055045,-2.524962837,10,Accepted,
ebaf725b-2da8-4155-94f1-207c1c601105,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Mochrum Fell - Barwhillanty Estate,NX7252874647,55.04987527,-3.995536888,1,Accepted,
15399060-ef66-41c8-9bd6-bfa3a0a2608d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NO0128,56.43389062,-3.605626944,1000,Accepted,
eb9afa55-939b-4807-844a-28e0cd31212e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Kinnoull Hill, United Kingdom",NO138227,56.38879524,-3.396360765,100,Accepted,
eb971526-2f69-4e2c-af8d-ebd26b84df73,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Nr old view point,NO735967,57.06103,-2.43774,100,Unconfirmed,
147cabf2-4f58-4ab9-aa53-077ec88dcdd4,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Enter nearest settlement, postcode or click map below",NY3368482609,55.1333458,-3.040270017,1,Accepted,
eb10a5cc-b8ba-4ca6-8ec2-0f1f1d8c5cde,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Iv30 8ts,NJ175549,57.57684942,-3.379677109,100,Accepted,
eafcf6b9-0097-4104-9376-b081a040cd63,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Cawdor Wood, Cawdor Castle, by Nairn, Scotland",NH845491,57.51754555,-3.928487488,100,Accepted,
eab685f3-1e44-4df9-a515-711265276fff,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ37,55.06824,-1.45347,10000,Unconfirmed,
14651bc7-ced9-46db-b218-903130f9adcd,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
141687a1-686a-416d-94ab-f57dd5112f86,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Northcote Road, Aberdeen, United Kingdom",NJ909039,57.12611894,-2.15032297,100,Accepted,
ea69728c-1868-4549-8e6d-fbeab1b5f3af,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX79999047,55.19385857,-3.885479553,10,Accepted,
ea2a6db2-f4c9-40d1-8797-f90231dbdde8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Kirriemuir, United Kingdom",NO383560,56.69178154,-3.007478569,100,Accepted,
e9f644f5-fe34-4e0e-87a2-60a2d3851353,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"IV30, United Kingdom",NJ26,57.62310198,-3.339565362,10000,Accepted,
e9c05c99-3c2f-498b-9f4e-36da749c37f4,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Carsphairn Forest (Glenkens),NX5714698820,55.26276819,-4.24832579,1,Accepted,
140e99b5-b462-4688-a79a-91a8e4fb52b9,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"St. Catherine's Point, Isle of Wight",SZ4975,50.57715,-1.30228,1000,Accepted,
13b74335-445d-42b9-9ae4-5c4f897e14f1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Weaver& 039;s Croft Kingsmuir DD8 2LH,NO479485,56.62557191,-2.849228398,100,Accepted,
1329ee28-3b05-4abb-abe9-fbe8bbea7444,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ18,55.1591,-1.76612,10000,Unconfirmed,
1308ac86-00c2-407f-a1fb-9c945adeeb0d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Site Name Withheld,SH68,53.34461,-4.02932,10000,Unconfirmed,
13038c6a-4e1b-4603-a9da-6e33c702629c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Johnstonebridge, Lockerbie, Dumfries and Galloway DG11 1TJ, UK",NY065904,55.19895579,-3.469131792,100,Accepted,
124d0905-d2a6-4de5-868e-c0454163d89b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NO2448,56.61781332,-3.238563719,1000,Accepted,
123c3077-04e6-4ed2-9d03-7761abbc58cd,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Loch Dunmore, Pitlochry",NN922589,56.70946635,-3.761129754,100,Accepted,
123269e9-03aa-416f-a4e1-080547d3722c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Boat of Garten,NH933185,57.24517,-3.76896,100,Accepted,
114ed5f9-e64a-4f64-be60-e9dbe7a48cf0,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Banchory AB31 5SQ, United Kingdom",NO695960,57.05422498,-2.502858145,100,Accepted,
10f6c8b2-1afe-41fb-a110-f94aca416e1a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NS953980,56.16321862,-3.686118212,100,Accepted,
10d5435e-cba2-4e58-8d2a-9e6486e5fbe6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY0280,55.10465283,-3.536215804,1000,Accepted,
1034045d-e604-49f1-b0bf-9e02c714eea4,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU11,55.42867,-1.76454,10000,Unconfirmed,
e9458681-c7a0-401e-ad30-2db2c375ccb2,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Caddam Wood,NO3775955657,56.68862852,-3.016227798,1,Accepted,
e9083e5a-36df-4488-a2fa-cb8150ccc1ef,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY74,54.79925,-2.39039,10000,Unconfirmed,
1020304e-ab64-4793-9663-52cbff3e1816,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NJ0063,57.65038,-3.66882,1000,Accepted - considered correct,
1007a89b-81d4-40b7-83d5-9b905f0fce8e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Cambus O'May,NO421974,57.06417388,-2.954874514,100,Accepted,
0ff05352-f492-4325-b9df-38ec14109284,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Wood of Cree,NX3801571834,55.01457005,-4.533706196,1,Accepted,
0f8cc78c-1fe7-48ff-8536-1565a359d953,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"castlewellan forest park, walled garden area",J335371,54.26576,-5.95103,100,Accepted,
0f12946e-549c-40da-924f-768366a7d50a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
0ed0b2a5-63ce-4ae6-aaaa-a453892deec7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Scottish Borders EH45 8SS, UK",NT280415,55.66168003,-3.144602489,100,Accepted,
0eb5db2e-5acb-45c9-b88b-6ccc3bce9b4f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NO400115,56.29222677,-2.969473571,100,Accepted,
0e48c005-fe1c-445d-8e01-8ae34cd77667,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY0282,55.12262047,-3.536905532,1000,Accepted,
0e18dc05-a7b6-4b62-a63f-3e2024b814d5,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ08,55.1593,-1.92307,10000,Unconfirmed,
0daf388b-b774-4de4-be8d-d7049ae06959,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Alverstone Mead Nature Reserve,SZ580851,50.66314,-1.18003,100,Accepted,
0c0aa636-495f-4632-b5d6-a08143d141c9,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU13,55.60838,-1.76346,10000,Unconfirmed,
0b4a8f0c-dd07-4bc3-ab29-6777dce39ec3,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Forest How, Eskdale",SD139995,54.38414,-3.32648,100,Accepted,
e8fe0a26-387c-4e3d-bd9d-c2d8a72d9ad1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU03,55.60858,-1.92219,10000,Unconfirmed,
e8f5be39-63e8-4953-9424-f69de70a2db3,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU03,55.60858,-1.92219,10000,Unconfirmed,
0ac260b0-62ee-4d3f-a5fd-585e04c74ef8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Aberdeen, Aberdeen City AB21 9TA, UK",NJ854112,57.19156028,-2.241603994,100,Accepted,
e8ce5bed-6faa-48b2-b7fc-4b9449ae317f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Kinnordy Loch,NO3619853923,56.67284104,-3.041280093,1,Accepted,
e87c8343-68a7-4c7a-9cec-576401840e65,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Balmaha Plantation,NS4277191035,56.08627006,-4.527180843,1,Accepted,
0a7fa65d-dc43-41b2-b725-c9c66552020d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Hazlehead,NJ8796205322,57.13882671,-2.198924023,1,Accepted,
0a6c4dac-e405-45a0-ab3e-22d5b169320c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,nr Wester Erchite,NH576314,57.35124,-4.36748,100,Accepted,
0a55f37d-eedc-475c-b984-13996f16ac03,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Manar,NJ7325419910,57.2692607,-2.44353155,1,Accepted,
0a172da4-4bbb-4fcd-b949-3a0f723ec54a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU00,55.33902,-1.92272,10000,Unconfirmed,
099033a1-feaa-4664-a366-c13516811c6f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
07cd2f1f-03eb-4fd6-b94e-0dd0f1ffcca7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Auldearn,NH921540,57.56341748,-3.803838421,100,Accepted,
07b35ba6-79f9-4502-95c3-3930592ee6e6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY0281,55.11363666,-3.536560572,1000,Accepted,
07a714e0-9ec2-4b64-82ca-8c4f243d748b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,countesswell,NJ854054,57.1394532,-2.241264407,100,Accepted,
0768c01f-d601-4d7e-a49a-edfdff864078,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Church Brae, Glenfarg PH2 9NL, United Kingdom",NO133104,56.27821817,-3.400404961,100,Accepted,
07569479-4d9e-45ee-a54f-5890c362f76e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY85,54.88951,-2.23537,10000,Unconfirmed,
0754cb15-28d4-4fbd-8a6c-7a005c424fe1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Woodside Drive, Forres, United Kingdom",NJ041578,57.6002461,-3.604823368,100,Accepted,
0710c4b6-7922-4f1f-b6a9-f6121a873abd,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Pitlochry Loch Dunmore,NN920590,56.71031819,-3.764437448,100,Accepted,
e8631bbf-1b68-4da0-8606-713a91076688,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Alford,NJ5754916654,57.23882273,-2.703393382,1,Accepted,
e83967ca-19b3-4c85-b30f-c6a636da30ae,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Levenmouth Farm, Scotlandwell, United Kingdom",NO17480008,56.18625884,-3.32969391,10,Accepted,
06918671-555b-4e9c-bdba-dcb2fe6f6677,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Site Name Withheld,SH56,53.16232,-4.1703,10000,Unconfirmed,
061b79f9-f093-402a-9ea7-415d9502f07e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
e82ddded-112e-44d2-b153-d678019112da,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX9273,55.03969359,-3.690246398,1000,Accepted,
e7fc90df-8bd5-4214-8b24-919fe52b88b1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Forfar DD8 3TP, United Kingdom",NO434556,56.68883363,-2.924127171,100,Accepted,
e76867dc-a574-4e1c-b9f8-c9c60be49f80,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Letham Grange DD11 4QF, United Kingdom",NO630460,56.60454695,-2.602759486,100,Accepted,
e75cf653-33b9-404c-be40-adfe0b13a627,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Balloch IV2 7JN, United Kingdom",NH73424675,57.49348756,-4.112131867,10,Accepted,
e735a483-856f-40c2-98b9-cb2e98eddeef,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Alyth PH11 8LB, United Kingdom",NO219502,56.63722982,-3.273443149,100,Accepted,
05fb42c2-1de8-4e71-bf02-bc0c6817bcb9,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY0282,55.12262047,-3.536905532,1000,Accepted,
e6eef130-ecb3-48a1-8d17-c02a465e3290,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Braemar AB35 5ZP, United Kingdom",NO15009124,57.00464557,-3.399592679,10,Accepted,
05ee8b5e-ae1a-4bce-b130-6585f6695be6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Aviemore, Scotland, Aviemore, United Kingdom",NH900082,57.15166372,-3.818467609,100,Accepted,
057a6b3b-5112-4577-9258-24dd5f1bece5,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"The Erigmore Estate, Dunkeld, United Kingdom",NO038415,56.55572246,-3.565221225,100,Accepted,
0554fa1e-06ed-47a6-a149-c535c80fcc39,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY0580,55.1052366,-3.48920679,1000,Accepted,
e6ed80f0-54b3-461c-b6d2-0204c8760ce3,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Castlemilk,NY1445076760,55.07784676,-3.340143535,1,Accepted,
e6c8b73f-f157-4dcb-bba4-7f02cd0c4675,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Cottage wood Cushendall,D23572776,55.08181,-6.06572,10,Accepted,
0554f3d3-978c-4a0e-93bf-292c31dc59bb,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Balmoral,NO26139483,57.0387,-3.2189,50,Accepted,
e658fd57-bd51-46b8-98df-a80d7ca3ae59,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU03,55.60858,-1.92219,10000,Unconfirmed,
e640f90e-4227-4387-9eac-1324b4be7196,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU21,55.42827,-1.60653,10000,Unconfirmed,
0489db6c-d6cf-45f3-9d4e-636ff215f370,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,SH56,53.16232,-4.1703,5000,Accepted,
e5f1f499-17f9-4e78-b094-363ff73626c4,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Fyvie Castle, Turriff, United Kingdom",NJ764393,57.44362546,-2.393220784,100,Accepted,
047db867-e9fb-4d86-9eb3-0f29d1a13a45,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Arbirlot, Arbroath, Angus DD11 2NX, UK",NO603407,56.55670914,-2.645929164,100,Accepted,
042908c6-fe2b-437f-bcd6-ede3dfa9a832,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Doune FK16 6AD, United Kingdom",NN719010,56.18444524,-4.064153563,100,Accepted,
e59ef920-8205-439a-83d0-9a015766082f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Ballater AB35 5TB, United Kingdom",NO2694,57.03133017,-3.219330143,1000,Accepted,
03efe345-5ff2-40c0-9c8a-c7e7dc29b66d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Ythanwells, Huntly, Aberdeenshire AB54 6HF, UK",NJ642384,57.43474275,-2.596353969,100,Accepted,
03ae51a9-6270-49a5-86cd-8f5d6f5cf5fa,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Templand, United Kingdom",NY091861,55.16080896,-3.426912115,100,Accepted,
e53fc3d0-13f7-48f3-a23a-e4ee24fd88cf,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,AB338TH,NJ573160,57.2329245,-2.707406336,100,Accepted,
03907dfd-5079-4379-9373-5026e6ccfc20,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY84,54.79965,-2.23485,10000,Unconfirmed,
e52cd141-bb0e-48fd-b98d-66a65e01b2c1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX8455,54.87620104,-3.808105674,1000,Accepted,
e52b7105-80cd-4efe-a175-06af4ae9022c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,DD2 3QP,NO368335,56.48945369,-3.026473182,100,Accepted,
03872072-333e-475a-baff-68c0fd016887,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,dg34nf,NX805978,55.25982057,-3.880575854,100,Accepted,
e4db1b37-e9ae-41c1-a7df-342ff1c23c54,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,SJ39E,53.48318,-3.04126,2000,Accepted,
e46edfcb-32d3-45ac-b716-b93fbc59dac4,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,DML Viewing Hide,NN5239401610,56.18427801,-4.378519466,1,Accepted,
0380b735-79d1-47e2-96a9-0cfc6e7f25bc,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glenarm Estate,D300119,54.93819,-5.97158,100,Accepted,
0303dd3d-6ac0-4f8b-ad06-46919985e6a3,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY0281,55.11363666,-3.536560572,1000,Accepted,
02f76025-353e-41c9-a243-e327a7425dd1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,SJ39E,53.48318,-3.04126,2000,Accepted,
02e7dd3c-8cac-49aa-b61f-d8695bb4781a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NJ0631,57.36434,-3.55605,1000,Accepted - considered correct,
02e31882-98aa-4b90-8caa-2f36ea0ac3e9,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Enter nearest settlement, postcode or click map below",NN986496,56.62737619,-3.652962299,100,Accepted,
02337c09-222c-4385-85cf-9b856623f975,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
0216081e-2a4e-4405-8811-4ac3828d70d5,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ28,55.1587,-1.60918,10000,Unconfirmed,
0159d622-ab00-4f7a-8fd1-d6a1bff78a9b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NT90,55.33902,-2.08038,10000,Unconfirmed,
00f31703-f940-4738-99af-d048b71b1ac7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY0281,55.11363666,-3.536560572,1000,Accepted,
e42f4fde-d944-4079-93e7-0972a724c0b7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Brownmoor,NY2034873745,55.05173844,-3.246933929,1,Accepted,
004fbc0d-f32d-449a-ba1d-9928814d17f3,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Taynuilt, United Kingdom",NN012281,56.40332157,-5.222138423,100,Accepted,
e3d5bba2-2865-4d67-91f3-9bed32b25201,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Blair Drummond,NS7299998921,56.16607056,-4.045464238,1,Accepted,
e3611977-852e-4014-a288-1c1d10abfbd1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Pitmedden,NJ8860027896,57.34144,-2.19104,1,Unconfirmed,
e3568bb4-9833-47a4-8157-a5e56eeba5b0,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Duncow, United Kingdom",NX967834,55.13412093,-3.620497138,100,Accepted,
003f9e67-e1b9-40c2-a313-b49e25eed8f5,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Screel Hill,NX7970954574,54.87136083,-3.874773191,1,Accepted,
e2db2678-5dcf-42e2-b54e-b1e1f11c4e80,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glen Tarkan St. Fillans,NN6745524807,56.39699348,-4.147680989,1,Accepted,
e2af4ac3-6279-4811-9bc8-854431408be1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"27 Woodend Drive, Northmuir, United Kingdom",NO382548,56.6809883,-3.008822858,100,Accepted,
e1d48de9-7cf0-48c9-b8e6-67ff3411fc5d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU13,55.60838,-1.76346,10000,Unconfirmed,
e13587c8-1a90-4a1a-b958-c7049b03dc7d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Dubh Eas Wood, Ben Lawers",NN675405,56.53823,-4.15546,100,Unconfirmed,
e11f65b7-01e9-433f-8936-49ac3ccb9eda,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Dubh Eas Wood, Ben Lawers",NN675405,56.53790939,-4.154921768,100,Accepted,
